Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 11/01  14:00:00,271.80556904,37.6650166043,124.873550352,0.0,32.1804615127,55.9779621605,272.72094941,34.9172823215,66.8089,170.994767088
 11/01  15:00:00,264.195067798,37.6342669639,117.316509162,0.0,32.1804615127,55.9779621605,289.096767412,42.9518671093,75.1392,171.005700303
 11/01  16:00:00,277.957595286,37.2554285407,102.162745373,0.0,32.1804615127,60.9114621605,300.050314799,70.75446855,91.7998,137.496046249
 11/01  17:00:00,309.781797189,36.6195649414,91.0830403914,0.0,32.1804615127,77.5397301883,365.81626638,118.471008504,49.9818,197.363457876
 11/01  18:00:00,378.109543839,36.6359850754,96.7690114149,0.0,77.122965704,86.2600435998,600.121385337,185.648007108,49.9818,364.491578229
 11/01  19:00:00,381.177737107,36.6195649414,91.8130844631,0.0,102.647051061,80.1663183927,546.424834826,246.397939278,33.3212,266.705695548
 11/01  20:00:00,412.765070013,36.6195649414,97.1557498066,0.0,115.40909374,92.7192997104,580.173909794,285.80813575,33.3212,261.044574044
 11/01  21:00:00,404.236410104,36.6195649414,111.58512469,0.0,102.647051061,94.1340635361,660.124284538,242.661966624,24.9909,392.471417914
 11/01  22:00:00,312.090496216,36.6195649414,86.0064689787,0.0,77.122965704,65.871452062,543.322451782,227.482839618,16.6606,299.179012163
 11/01  23:00:00,217.051583342,36.6195649414,59.0286437923,0.0,38.286128036,48.4199368926,405.125403089,233.38575833,8.3303,163.409344759
 11/01  24:00:00,162.527571184,31.3070876974,49.5540345729,0.0,25.5240853573,30.610668775,172.193106742,38.2539990146,3.33212,130.606987728
 11/02  01:00:00,149.16215089,31.3070876974,43.5139367886,0.0,19.418418834,29.3649097162,136.688425298,32.4226911833,3.33212,100.933614114
 11/02  02:00:00,138.138620585,31.3070876974,40.3995918731,0.0,12.7620426787,28.1191506574,126.694951549,28.7291236435,3.33212,94.6337079058
 11/02  03:00:00,136.058585969,31.3070876974,38.3160189642,0.0,12.7620426787,28.1191506574,130.764888265,26.4754483796,3.33212,100.957319885
 11/02  04:00:00,143.44181509,31.3070876974,39.1106942343,0.0,12.7620426787,28.1191506574,159.198469709,25.1938161196,3.33212,130.672533589
 11/02  05:00:00,179.162239838,31.3070876974,47.2133909009,0.0,25.5240853573,30.610668775,258.849838,24.5193556729,8.3303,226.000182327
 11/02  06:00:00,309.010520185,34.1846795379,76.4921465794,0.0,51.0481707146,78.1489452969,431.615323404,21.8125150211,16.6606,393.142208383
 11/02  07:00:00,386.062731908,36.6195649414,101.188013151,0.0,64.3609230253,109.708623606,680.8309971,132.665786613,24.9909,523.174310487
 11/02  08:00:00,315.50802448,36.6195649414,82.2073019961,0.0,51.0481707146,80.7689615957,563.93816742,130.016316328,33.3212,400.600651092
 11/02  09:00:00,290.430434662,37.2379185294,85.3028896211,0.0,51.0481707146,71.0224615957,435.834352607,63.8867922347,66.8089,305.138660372
 11/02  10:00:00,266.279731586,37.3664672745,109.650222313,0.0,32.1804615127,65.7244621605,336.082742339,15.9391624016,83.4695,236.674079938
 11/02  11:00:00,284.664692123,37.4307167241,125.758226309,0.0,32.1804615127,65.7244621605,264.917154229,2.66181166119,83.4695,178.785842568
 11/02  12:00:00,289.637307,37.4811102848,130.590241786,0.0,32.1804615127,65.7244621605,264.297257848,2.32266778805,83.4695,178.50509006
 11/02  13:00:00,279.889489976,37.5586489759,130.355043293,0.0,32.1804615127,55.9779621605,252.885527962,2.28826288326,75.1392,175.458065078
 11/02  14:00:00,280.011093754,37.5624960176,130.354559625,0.0,32.1804615127,55.9779621605,243.150328183,2.45568603566,66.8089,173.885742147
 11/02  15:00:00,280.205151499,37.5816390754,130.964701319,0.0,32.1804615127,55.9779621605,248.927570925,2.67329297419,75.1392,171.115077951
 11/02  16:00:00,309.691907614,37.2444750572,132.341454161,0.0,32.1804615127,60.9114621605,230.868464833,1.50626811277,91.7998,137.562396721
 11/02  17:00:00,343.239082552,36.647285278,123.819452062,0.0,32.1804615127,77.5397301883,254.278035811,6.76845330795,49.9818,197.527782503
 11/02  18:00:00,365.293394589,36.6905530485,84.112594442,0.0,77.122965704,86.2600435998,434.962735412,19.595545311,49.9818,365.385390101
 11/02  19:00:00,360.717323608,36.6245607315,72.2459510676,0.0,102.647051061,80.1663183927,338.786033258,37.0585119913,33.3212,268.406321266
 11/02  20:00:00,406.421919331,36.6195649414,92.5673742228,0.0,115.40909374,92.7192997104,363.190845666,63.0090240542,33.3212,266.860621612
 11/02  21:00:00,402.305797103,36.6195775305,111.973130261,0.0,102.647051061,94.1340635361,506.097198926,88.4443537988,24.9909,392.661945127
 11/02  22:00:00,316.723975693,36.64884606,92.9119894238,0.0,77.122965704,65.871452062,414.279868418,103.602089804,16.6606,294.017178614
 11/02  23:00:00,223.039980868,36.6268822647,67.3311348035,0.0,38.286128036,48.4199368926,290.656945468,119.490516494,8.3303,162.836128974
 11/02  24:00:00,169.580322458,31.3070876974,56.7285634733,0.0,25.5240853573,30.610668775,213.167365043,72.8330643792,3.33212,137.002180663
 11/03  01:00:00,154.914006882,31.3070876974,49.3994035881,0.0,19.418418834,29.3649097162,164.558627179,66.5627929219,3.33212,94.6637142576
 11/03  02:00:00,166.111870569,31.3070876974,68.4139162555,0.0,12.7620426787,28.1191506574,164.204194188,59.8839422242,3.33212,100.988131964
 11/03  03:00:00,170.464347559,31.3070876974,72.6804505122,0.0,12.7620426787,28.1191506574,156.214223031,51.8973122962,3.33212,100.984790735
 11/03  04:00:00,166.263262435,31.3070876974,61.2653048496,0.0,12.7620426787,28.1191506574,178.705786877,44.6409515851,3.33212,130.732715291
 11/03  05:00:00,196.001536973,31.3070876974,63.3369526711,0.0,25.5240853573,30.610668775,273.353910256,38.7935156044,8.3303,226.230094652
 11/03  06:00:00,324.175742221,35.7341520674,89.1600391938,0.0,51.0481707146,78.1489452969,444.980281812,32.4423255486,16.6606,395.877356263
 11/03  07:00:00,396.387147697,36.6237382692,110.724928492,0.0,64.3609230253,109.708623606,665.852513515,115.767424115,24.9909,525.094189399
 11/03  08:00:00,308.270572393,36.6195649414,74.0197461182,0.0,51.0481707146,80.7689615957,565.114538367,132.198025095,33.3212,399.595313272
 11/03  09:00:00,269.026212409,37.284186052,63.5174446942,0.0,51.0481707146,71.0224615957,489.059814204,116.679864441,66.8089,305.571049764
 11/03  10:00:00,237.761522438,37.3792574067,81.0979780509,0.0,32.1804615127,65.7244621605,417.464845983,89.6678554471,83.4695,244.327490536
 11/03  11:00:00,256.247614896,37.4447767631,98.9722091158,0.0,32.1804615127,65.7244621605,330.376221136,68.0008527258,83.4695,178.90586841
 11/03  12:00:00,274.620970184,37.5962631148,117.961161366,0.0,32.1804615127,65.7244621605,308.474613694,53.2625778119,83.4695,171.742535882
 11/03  13:00:00,272.697447374,37.6941129941,125.663137032,0.0,32.1804615127,55.9779621605,304.751185932,51.2669408016,75.1392,178.34504513
 11/03  14:00:00,276.251355709,37.6888739027,129.221904758,0.0,32.1804615127,55.9779621605,290.009977555,49.0980666507,66.8089,174.103010904
 11/03  15:00:00,271.134462767,37.6411337442,124.164773633,0.0,32.1804615127,55.9779621605,306.549828432,56.2029294634,75.1392,175.207698969
 11/03  16:00:00,272.762647717,37.255635605,96.8645245426,0.0,32.1804615127,60.9114621605,330.894666667,104.276878479,91.7998,134.817988189
 11/03  17:00:00,308.074891577,36.6195649414,89.2188802883,0.0,32.1804615127,77.5397301883,409.442387472,158.694924178,49.9818,200.765663294
 11/03  18:00:00,379.026627968,36.646674368,97.4909077393,0.0,77.122965704,86.2600435998,626.386586988,210.482302898,49.9818,365.92248409
 11/03  19:00:00,385.95146289,36.6195649414,96.9119863428,0.0,102.647051061,80.1663183927,537.869638261,235.698380942,33.3212,268.850057319
 11/03  20:00:00,417.683734487,36.6195649414,102.664283834,0.0,115.40909374,92.7192997104,556.207258453,255.052680623,33.3212,267.83337783
 11/03  21:00:00,405.860140074,36.6195649414,113.965953418,0.0,102.647051061,94.1340635361,647.089879712,229.338856145,24.9909,392.760123567
 11/03  22:00:00,313.331022088,36.6195649414,87.7043109139,0.0,77.122965704,65.871452062,529.996954522,218.880567279,16.6606,294.455787243
 11/03  23:00:00,218.031533752,36.6195649414,60.473900128,0.0,38.286128036,48.4199368926,402.11748894,224.314545487,8.3303,169.472643453
 11/03  24:00:00,163.634481266,31.3070876974,50.6896952557,0.0,25.5240853573,30.610668775,174.032409863,39.9520100261,3.33212,130.748279837
 11/04  01:00:00,161.302005046,31.3070876974,46.1441799189,0.0,27.7269238854,30.610668775,135.293408488,30.9506653242,3.33212,101.010623164
 11/04  02:00:00,140.656862388,31.3070876974,43.0131309725,0.0,12.7620426787,28.1191506574,127.924979298,25.4007570749,3.33212,99.192102223
 11/04  03:00:00,139.244184532,31.3070876974,41.6285430002,0.0,12.7620426787,28.1191506574,121.479012335,21.6042367743,3.33212,96.5426555609
 11/04  04:00:00,147.626304429,31.3070876974,43.4551236557,0.0,12.7620426787,28.1191506574,159.395174041,18.7025756649,3.33212,137.360478376
 11/04  05:00:00,162.493669099,31.3070876974,46.1058951061,0.0,12.7620426787,28.1191506574,187.688060041,16.5810650811,8.3303,162.77669496
