Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 11/11  11:00:00,57.462075716,6.09684149453,5.646264268,0.502741852569,21.7447113004,23.4437158914,58.7335702391,11.3455385752,18.025,29.363031664
 11/11  12:00:00,55.1780665568,6.12993291674,5.85634995596,0.377764438083,19.3449162599,23.4437158914,50.4211125288,8.95454193228,18.025,23.4415705965
 11/11  13:00:00,55.3247909575,6.16563113879,5.97760849807,0.225541582762,19.190480192,23.7425572507,48.860126695,7.45320432705,18.025,23.3819223679
 11/11  14:00:00,55.3716533399,6.18540544448,6.10193269819,0.102179803803,19.260583323,23.698576057,45.1064951926,3.70396005895,18.025,23.3775351337
 11/11  15:00:00,55.1275913878,6.16618522578,5.92704240703,0.0522266266964,19.260583323,23.698576057,40.4386468429,4.87784085237,18.025,17.5358059906
 11/11  16:00:00,54.0293511582,6.07189029161,5.21240945213,0.0528695545436,19.260583323,23.4086260847,50.7855617746,9.37070322214,18.025,23.3898585525
 11/11  17:00:00,62.5333210812,5.97643179739,3.68018149143,0.0811967749678,19.260583323,27.8781056672,36.3944465794,12.6033331533,18.025,5.76611342611
 11/11  18:00:00,71.5678802734,6.02946783985,2.21260860947,0.0237286570999,18.1807569449,37.5792895564,20.6636292502,14.8908846484,0.0,5.77274460184
 11/11  19:00:00,86.6236171311,6.17846161388,3.24941308173,0.0,32.6059821062,37.0465235296,25.5014752278,19.7224913394,0.0,5.7789838884
 11/11  20:00:00,87.5569967252,6.2747774905,3.85521392582,0.0,36.8143715336,33.066984531,33.8055285535,22.2421817136,0.0,11.5633468399
 11/11  21:00:00,93.8647221074,6.41223057262,4.66117050061,0.00481271456282,36.43363367,38.8072253906,36.1652271014,24.6031049019,0.0,11.5621221995
 11/11  22:00:00,91.3964349326,6.40518489252,4.51541715876,0.0460371611446,36.0963922311,36.7877557581,31.5756510797,25.7837366148,0.0,5.79191446481
 11/11  23:00:00,68.0564949932,6.13185290628,2.72867829844,0.0859341102021,30.9507766546,20.6087787026,44.9441470248,27.5311370051,0.0,17.4130100197
 11/11  24:00:00,44.3621524229,5.93923080233,1.40232566009,0.345463414541,17.4250845679,11.7056064465,35.2595356585,29.473931423,0.0,5.78560423545
 11/12  01:00:00,38.0621576706,5.89215152405,1.06414988953,0.539445412547,12.925468867,10.100111941,36.5270236408,30.760474202,0.0,5.76654943877
 11/12  02:00:00,38.2733498322,5.87892904109,0.855103707214,0.974111978346,12.925468867,10.100111941,37.7199773093,31.9601386914,0.0,5.75983861789
 11/12  03:00:00,34.2736178277,5.87186283107,0.607398412773,1.84819080711,8.34152022915,10.0650221343,38.3420454467,32.5822483041,0.0,5.75979714262
 11/12  04:00:00,34.6718164452,5.869901752,0.473638087106,2.3821134187,8.34152022915,10.0650221343,33.1283850127,33.1083850127,0.0,0.02
 11/12  05:00:00,36.5483691584,5.86719218687,0.373644447308,2.75466501307,8.34152022915,11.6705166398,39.089321252,33.3229209106,0.0,5.76640034148
 11/12  06:00:00,40.8064809763,5.86277856832,0.30723187516,2.92520886336,8.80141237637,15.3678112995,37.087751458,31.3149644069,0.0,5.77278705113
 11/12  07:00:00,58.6121873788,5.89493208901,0.707825700823,2.20539074462,18.5082010057,25.6353820695,39.9163217421,28.3645351365,0.0,11.5517866057
 11/12  08:00:00,69.6069175035,6.05447711389,2.16726901223,0.777920813475,19.4926561212,41.1001056674,36.1881879016,24.5718061961,0.0,11.6163817055
 11/12  09:00:00,96.2368895479,6.36109001396,5.28577779068,0.225058999746,26.3286599382,57.9988325916,50.662332095,15.1034614318,0.0,35.5588706633
 11/12  10:00:00,82.4085223297,6.26327386389,6.85097814971,0.203153179123,26.2443270014,42.8153538416,58.688478642,10.1274969816,18.025,30.5359816604
 11/12  11:00:00,57.486429749,6.09255198252,5.91188088837,0.265761145928,21.7447113004,23.4437158914,53.282670423,6.95905110114,18.025,28.2986193219
 11/12  12:00:00,55.4270462816,6.12636111541,6.34717861482,0.139479623556,19.3449162599,23.4437158914,44.8371317247,3.37020839923,18.025,23.4419233255
 11/12  13:00:00,56.0648546014,6.18773925666,6.89152484373,0.0295732283878,19.190480192,23.7425572507,43.6370722306,2.22328616102,18.025,23.3887860696
 11/12  14:00:00,56.9082547518,6.28440251832,7.64171185058,0.0,19.260583323,23.698576057,41.4108878659,0.0,18.025,23.3858878659
 11/12  15:00:00,56.9615053703,6.29357861593,7.68578915278,0.0,19.260583323,23.698576057,41.406763363,0.0,18.025,23.381763363
 11/12  16:00:00,55.8061633229,6.20609877132,6.90787317108,0.0,19.260583323,23.4086260847,42.2755443751,0.869768182958,18.025,23.3807761921
 11/12  17:00:00,64.0181088049,6.08965201293,5.13293857444,0.0,19.260583323,27.8781056672,20.6810483987,2.63604839872,18.025,0.02
 11/12  18:00:00,73.1777294473,6.16244359283,3.71320077262,0.0,18.1807569449,37.5792895564,16.4468466811,4.92119930863,0.0,11.5256473725
 11/12  19:00:00,88.225128423,6.33427970834,4.69509716276,0.0,32.6059821062,37.0465235296,15.4319973748,9.65359530309,0.0,5.77840207172
 11/12  20:00:00,89.1113174948,6.43925435834,5.24504748565,0.0,36.8143715336,33.066984531,17.990649415,12.1995384278,0.0,5.7911109872
 11/12  21:00:00,95.4694152356,6.59332722437,6.08956924947,0.0,36.43363367,38.8072253906,26.0568002668,14.4928654642,0.0,11.5639348027
 11/12  22:00:00,93.0049424691,6.59590028153,5.97923178843,0.0,36.0963922311,36.7877557581,26.9864936032,15.422088827,0.0,11.5644047762
 11/12  23:00:00,69.2401099956,6.27816322442,3.85190196247,0.0,30.9507766546,20.6087787026,28.3688850087,16.7521579879,0.0,11.6167270208
 11/12  24:00:00,44.9124156236,6.03290592354,2.2043633008,0.0,17.4250845679,11.7056064465,30.1349560356,18.5834003318,0.0,11.5515557037
 11/13  01:00:00,36.8871769378,5.96673146132,1.67334863487,0.0,11.6412384099,10.0650221343,25.6501319655,19.8837408348,0.0,5.76639113068
 11/13  02:00:00,34.9533213584,5.91610033668,1.34525968417,0.00565920878479,10.0992000411,10.047477231,21.1841236223,21.1641236223,0.0,0.02
 11/13  03:00:00,32.8446636477,5.87570120585,1.07581385681,0.0664007332519,8.25718729233,10.0299323277,28.0287708206,22.2686176287,0.0,5.76015319196
 11/13  04:00:00,32.7327417032,5.85107891882,0.901135221733,0.153779798411,8.25718729233,10.0299323277,28.8757060339,23.1155904949,0.0,5.760115539
 11/13  05:00:00,34.2520385218,5.83132768613,0.761676854365,0.225584451073,8.25718729233,11.6354268332,29.7567396499,23.9910320213,0.0,5.7657076286
 11/13  06:00:00,41.944450985,5.84278712374,0.839880699097,0.248378408051,12.1011305571,15.3678112995,28.7736096075,22.9875840286,0.0,5.78602557887
 11/13  07:00:00,71.4676022305,6.11858621159,2.68153674572,0.00931141457212,19.7275818095,37.2640762949,32.8691980084,21.2528418434,0.0,11.616356165
 11/13  08:00:00,86.5029038721,6.38868135442,4.49776013566,0.00578869641539,24.3117294858,51.2795993405,40.9878375992,17.6696223516,0.0,23.3182152476
 11/13  09:00:00,74.6763575476,6.15348047236,4.18776094926,0.0,23.6694662846,40.6342015617,38.7559935795,9.28711377045,0.0,29.4688798091
 11/13  10:00:00,72.4652332248,6.22355781329,6.91416885178,0.0,23.6694662846,35.6302164847,51.7906144284,4.39619988961,18.025,29.3694145388
 11/13  11:00:00,54.7854393961,6.17231813006,6.86783252862,0.0146687826271,18.7433767983,22.9618409725,44.1380864406,2.66736116039,18.025,23.4457252802
