Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 10/21  10:00:00,100.561920475,0.0,0.0,0.0,43.513341876,52.539744,13.5362520317,0.0,4.83426,8.70199203173
 10/21  11:00:00,101.423111908,0.0,0.0,0.0,43.513341876,52.539744,13.4810776042,0.0,4.83426,8.64681760422
 10/21  12:00:00,100.619760165,0.0,0.0,0.0,43.513341876,52.539744,13.4811530123,0.0,4.83426,8.64689301233
 10/21  13:00:00,100.710857703,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/21  14:00:00,100.743960258,0.0,0.0,0.0,43.513341876,52.539744,13.4745130685,0.0,4.83426,8.64025306847
 10/21  15:00:00,300.852167531,1.84209618834,196.250451664,0.0,43.513341876,52.539744,13.4737257295,0.0,4.83426,8.63946572947
 10/21  16:00:00,344.661077119,2.63336034138,238.856664498,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/21  17:00:00,236.679313981,1.56697811245,133.115179301,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/21  18:00:00,109.415193675,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/21  19:00:00,118.814611093,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/21  20:00:00,118.694770908,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/21  21:00:00,118.395004867,0.0,0.0,0.0,43.513341876,52.539744,31.1465416351,0.0,4.83426,26.3122816351
 10/21  22:00:00,117.996339518,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/21  23:00:00,118.853524824,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/21  24:00:00,117.990429743,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/22  01:00:00,117.959233847,0.0,0.0,0.0,43.513341876,52.539744,13.444702814,0.0,4.83426,8.61044281398
 10/22  02:00:00,117.940349089,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/22  03:00:00,117.916824327,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/22  04:00:00,118.351948568,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/22  05:00:00,118.319491337,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/22  06:00:00,118.340033286,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/22  07:00:00,109.254562174,0.0,0.0,0.0,43.513341876,52.539744,13.4448149279,0.0,4.83426,8.61055492794
 10/22  08:00:00,100.307488365,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/22  09:00:00,100.371840492,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/22  10:00:00,100.42852618,0.0,0.0,0.0,43.513341876,52.539744,22.2191741773,0.0,4.83426,17.3849141773
 10/22  11:00:00,101.287120498,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/22  12:00:00,138.462963107,0.429532642751,37.0816758236,0.0,43.513341876,52.539744,13.4807073051,0.0,4.83426,8.64644730515
 10/22  13:00:00,409.860144538,3.7418063807,302.011726044,0.0,43.513341876,52.539744,13.4812358852,0.0,4.83426,8.64697588522
 10/22  14:00:00,445.812399167,4.19172755303,337.164230704,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/22  15:00:00,479.120588052,4.58182876874,369.840860854,0.0,43.513341876,52.539744,13.4752240362,0.0,4.83426,8.64096403623
 10/22  16:00:00,478.851822942,4.40485942653,369.957924325,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
