Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 07/20  14:00:00,279.455292538,39.385130131,124.61354059,0.0,32.1804615127,55.9779621605,196.616451386,0.0,66.8089,129.807551386
 07/20  15:00:00,280.446004418,39.6164584743,125.370904,0.0,32.1804615127,55.9779621605,198.435243745,0.0,75.1392,123.296043745
 07/20  16:00:00,309.783944117,39.7187741772,125.370904,0.0,32.1804615127,60.9114621605,185.967227084,0.0,91.7998,94.1674270835
 07/20  17:00:00,342.13025542,38.1103594624,124.310423079,0.0,32.1804615127,77.5397301883,190.454860781,2.05121282876,49.9818,138.421847952
 07/20  18:00:00,394.895300409,38.7656421248,122.490042347,0.0,77.122965704,86.2600435998,309.296831115,3.69043628689,49.9818,255.624594828
 07/20  19:00:00,401.246262813,39.1160199247,120.67165512,0.0,102.647051061,80.1663183927,225.350007281,4.20911618303,33.3212,187.819691098
 07/20  20:00:00,432.199068183,38.5752007043,115.752208135,0.0,115.40909374,92.7192997104,226.265726266,5.5762884992,33.3212,187.368237767
 07/20  21:00:00,409.570504495,38.0398307788,111.842224901,0.0,102.647051061,94.1340635361,303.315640333,7.75132246551,24.9909,270.573417867
 07/20  22:00:00,340.834651294,37.584575386,110.17442945,0.0,77.122965704,65.871452062,232.78975248,9.90262377571,16.6606,206.226528705
 07/20  23:00:00,270.672584355,37.0882129435,108.55414935,0.0,38.286128036,48.4199368926,135.466066814,11.5851091119,8.3303,115.550657702
 07/20  24:00:00,261.607928031,35.3154230007,138.968694908,0.0,25.5240853573,30.610668775,97.3240082531,0.00494426124812,3.33212,93.9869439919
 07/21  01:00:00,266.37744554,34.4565000751,151.738925049,0.0,19.418418834,29.3649097162,70.6865730111,0.0280175537933,3.33212,67.3264354574
 07/21  02:00:00,258.549047927,35.3154230007,150.975572192,0.0,12.7620426787,28.1191506574,76.9178152762,0.138441441332,3.33212,73.4472538348
 07/21  03:00:00,256.559840722,34.4565000751,149.879774822,0.0,12.7620426787,28.1191506574,70.7768550349,0.117018209653,3.33212,67.3277168252
 07/21  04:00:00,264.697416933,35.3154230007,149.561410696,0.0,12.7620426787,28.1191506574,97.650972998,0.341176893891,3.33212,93.9776761042
 07/21  05:00:00,287.11278432,34.4565000751,145.325797033,0.0,25.5240853573,30.610668775,163.304089777,0.17636346427,8.3303,154.797426313
 07/21  06:00:00,369.831423407,35.3154230007,143.340935451,0.0,51.0481707146,78.1489452969,293.75784713,0.341201374518,16.6606,276.756045756
 07/21  07:00:00,403.482996585,36.4818569326,121.331780046,0.0,64.3609230253,109.708623606,399.693268131,16.2575689483,24.9909,358.444799183
 07/21  08:00:00,356.276297402,36.3653878967,117.751691957,0.0,51.0481707146,80.7689615957,328.641501383,5.9502842812,33.3212,289.370017101
 07/21  09:00:00,326.643379655,36.950074394,115.891700071,0.0,51.0481707146,71.0224615957,282.417766929,0.0,66.8089,215.608866929
 07/21  10:00:00,281.747959577,37.412840843,119.162692968,0.0,32.1804615127,65.7244621605,254.093903285,0.0,83.4695,170.624403285
 07/21  11:00:00,284.355757263,37.5533654738,120.974296147,0.0,32.1804615127,65.7244621605,210.06467587,0.0,83.4695,126.59517587
 07/21  12:00:00,285.303789265,37.3912376845,122.793482398,0.0,32.1804615127,65.7244621605,210.600826914,0.0,83.4695,127.131326914
 07/21  13:00:00,276.021856778,37.0848630118,123.552198938,0.0,32.1804615127,55.9779621605,203.206574489,0.0,75.1392,128.067374489
 07/21  14:00:00,277.048572304,37.0661735543,124.61354059,0.0,32.1804615127,55.9779621605,191.898310894,0.0,66.8089,125.089410894
