Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 11/27  02:00:00,97.8272955369,23.9035988028,12.0384293356,9.94637159459,4.12243109448,15.9888894789,111.241394139,108.249663721,2.97173041782,0.02
 11/27  03:00:00,91.073466191,19.9046502021,9.54379899034,13.557346187,4.12243109448,15.9888894789,89.765614218,86.7738838002,2.97173041782,0.02
 11/27  04:00:00,98.3490717594,23.9035988028,11.042574481,11.7947753153,4.12243109448,15.9888894789,111.770298283,108.778567866,2.97173041782,0.02
 11/27  05:00:00,123.922631508,28.7711820256,12.07715023,12.2142613512,12.3672932834,24.9413748627,127.704577767,122.731693737,4.9528840297,0.02
 11/27  06:00:00,158.407329196,28.3390172696,14.4724547669,42.9782122406,12.3672932834,24.9413748627,196.644511707,191.671627677,4.9528840297,0.02
 11/27  07:00:00,215.073777504,29.2178911309,13.3284762045,41.8590849507,24.7345865669,70.7195625826,177.077116537,167.151348477,9.90576805939,0.02
 11/27  08:00:00,220.546577799,29.2510704302,14.637764959,28.5997550196,37.1018798503,92.3937384068,152.963870407,143.038102347,9.90576805939,0.02
 11/27  09:00:00,217.542596583,29.2636873765,18.0180955453,21.3959276215,37.1018798503,104.434947198,142.153226264,123.621018427,9.90576805939,8.62643977755
 11/27  10:00:00,221.55189248,29.2980333396,21.6850307839,15.9710753292,37.1018798503,116.476155989,125.202280987,115.276512928,9.90576805939,0.02
 11/27  11:00:00,223.187350682,29.3994924518,26.7979079462,12.6378523717,37.1018798503,116.476155989,127.513421405,108.972587436,9.90576805939,8.63506590931
 11/27  12:00:00,229.619212518,29.6049907845,35.7191635249,9.94280094698,37.1018798503,116.476155989,113.263095245,103.337327186,9.90576805939,0.02
 11/27  13:00:00,221.040437518,29.766350578,41.0660804475,7.67702841667,37.1018798503,104.434947198,109.55389574,99.6281276804,9.90576805939,0.02
 11/27  14:00:00,235.890594708,29.8968093167,45.9053940164,5.73613259613,37.1018798503,116.476155989,115.183752645,96.6411014026,9.90576805939,8.63688318249
 11/27  15:00:00,233.81608772,29.974217901,45.2004356679,4.28933439744,37.1018798503,116.476155989,112.904187778,94.363422456,9.90576805939,8.63499726283
