Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 01/14  15:00:00,227.659829774,29.0348081537,0.0,0.0,62.886420148,41.4019203762,356.456234727,344.783481016,10.5075,1.16525371051
 01/14  16:00:00,224.277411829,29.0348081537,0.0,0.0,62.886420148,41.4019203762,342.042785635,330.370153557,10.5075,1.16513207867
 01/14  17:00:00,227.691028289,29.0348081537,0.0,0.0,62.886420148,41.4019203762,336.192697074,324.519927385,10.5075,1.16526968902
 01/14  18:00:00,237.852674664,29.0348081537,0.0,0.0,62.886420148,41.4019203762,341.524505063,329.85187999,10.5075,1.16512507292
 01/14  19:00:00,223.463026666,29.0348081537,0.0,0.0,34.9369000822,32.3179380704,368.570385654,358.08763525,8.1725,2.31025040395
 01/14  20:00:00,177.870663215,29.0348081537,0.0,0.0,20.9621400493,23.2339557645,382.653463677,376.795963677,5.8375,0.02
 01/14  21:00:00,167.651935697,29.0348081537,0.0,0.0,20.9621400493,23.2339557645,388.833635421,381.831260872,5.8375,1.16487454897
 01/14  22:00:00,125.007208624,29.0348081537,0.0,0.0,6.98738001645,14.1499734587,362.087756899,357.420585153,3.5025,1.1646717456
 01/14  23:00:00,76.8947282146,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 01/14  24:00:00,117.003522235,4.22269146397,0.0,0.0,3.49369000822,6.81298672936,16.4533852666,13.5376487061,1.75125,1.16448656055
 01/15  01:00:00,94.4143010629,12.9232264558,0.0,0.0,3.49369000822,6.81298672936,42.4660622678,40.6948122678,1.75125,0.02
 01/15  02:00:00,88.8426765092,13.5717197359,0.0,0.0,3.49369000822,6.81298672936,39.1773027628,36.2616868111,1.75125,1.16436595168
 01/15  03:00:00,93.1926564875,18.0999346242,0.0,0.0,3.49369000822,6.81298672936,50.7681959341,48.9969459341,1.75125,0.02
 01/15  04:00:00,91.4994430376,16.3743652348,0.0,0.0,3.49369000822,6.81298672936,61.420087157,59.648837157,1.75125,0.02
 01/15  05:00:00,95.6288364389,13.7921924723,0.0,0.0,3.49369000822,6.81298672936,49.364766384,46.449195745,1.75125,1.16432063904
 01/15  06:00:00,99.3394892437,18.0999346242,0.0,0.0,3.49369000822,6.81298672936,70.4231724048,68.6519224048,1.75125,0.02
 01/15  07:00:00,124.119885587,29.0348081537,0.0,0.0,6.98738001645,14.1499734587,561.419675076,557.897175076,3.5025,0.02
 01/15  08:00:00,126.327430069,29.0348081537,0.0,0.0,6.98738001645,14.1499734587,518.709950134,514.043059804,3.5025,1.16439032974
 01/15  09:00:00,154.934589749,29.0348081537,0.0,0.0,6.98738001645,14.1499734587,450.555959704,447.033459704,3.5025,0.02
 01/15  10:00:00,127.518322711,29.0348081537,0.0,0.0,6.98738001645,14.1499734587,439.93180205,435.26479844,3.5025,1.16450360982
 01/15  11:00:00,162.288565412,29.0348081537,0.0,0.0,27.9495200658,27.7759469175,398.864988523,390.695130139,7.005,1.16485838361
 01/15  12:00:00,193.557977883,29.0348081537,0.0,0.0,27.9495200658,27.7759469175,379.624169847,372.599169847,7.005,0.02
 01/15  13:00:00,200.894056522,29.0348081537,0.0,0.0,41.9242800987,36.8599292233,350.110564621,339.605492381,9.34,1.16507224044
 01/15  14:00:00,198.278565747,29.0348081537,0.0,0.0,41.9242800987,36.8599292233,337.77954288,327.274523741,9.34,1.16501913957
 01/15  15:00:00,194.44518853,29.0348081537,0.0,0.0,41.9242800987,36.8599292233,332.376775803,321.871859204,9.34,1.16491659898
 01/15  16:00:00,191.080802526,29.0348081537,0.0,0.0,41.9242800987,36.8599292233,328.311445305,317.806593823,9.34,1.16485148149
 01/15  17:00:00,194.518022324,29.0348081537,0.0,0.0,41.9242800987,36.8599292233,317.939519609,307.434467233,9.34,1.16505237641
