Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 06/17  21:00:00,24.4185732622,2.19660569965,0.868665857912,0.0,3.71167865564,13.077,25.0469181172,0.0,21.0077,4.03921811719
 06/17  22:00:00,23.834279491,2.19660569965,0.433685271811,0.0,3.71167865564,13.077,21.4676729481,0.0,18.0066,3.46107294806
 06/17  23:00:00,24.48104136,2.19660569965,0.0,0.0,3.71167865564,13.077,5.37553209131,0.0617611522936,3.0011,2.31267093902
 06/17  24:00:00,14.0476385209,2.19660569965,0.0,0.0,1.85583932782,5.577,4.8142797751,0.0749785247134,3.0011,1.73820125039
 06/18  01:00:00,9.76198589303,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 06/18  02:00:00,9.77422727271,0.0,0.0,0.0,0.618613109274,5.0,3.59317829834,0.0,3.0011,0.59207829834
 06/18  03:00:00,9.78603279749,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 06/18  04:00:00,9.9324921225,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 06/18  05:00:00,12.6437457741,2.19660569965,0.0,0.0,1.85583932782,5.577,10.9496924696,5.85595825887,4.50165,0.592084210738
 06/18  06:00:00,25.8739035359,2.19660569965,0.0,0.0,3.71167865564,18.077,16.1274878296,1.45731679384,13.50495,1.16522103573
 06/18  07:00:00,25.8891150817,2.19660569965,0.00262642073823,0.0,3.71167865564,18.077,22.7456753098,0.0,21.0077,1.73797530977
 06/18  08:00:00,20.9375933064,2.19660569965,0.0,0.0,3.71167865564,13.077,16.1708579199,0.0,15.0055,1.1653579199
 06/18  09:00:00,21.4262104508,2.19660569965,0.429003138333,0.0,3.71167865564,13.077,16.1708528315,0.0,15.0055,1.16535283154
 06/18  10:00:00,27.2629460078,2.19660569965,1.217306187,0.0,3.71167865564,18.077,37.0498384427,0.0,33.0121,4.03773844269
 06/18  11:00:00,29.2023438936,2.19660569965,2.02926974791,0.0,3.71167865564,18.077,44.5526901049,0.0,40.51485,4.03784010491
 06/18  12:00:00,29.2775740646,2.19660569965,2.89223531631,0.0,3.71167865564,18.077,38.9010294782,0.0,36.0132,2.88782947821
 06/18  13:00:00,29.5615128954,2.19660569965,3.4468283659,0.0,3.71167865564,18.077,34.9725577819,0.0,31.51155,3.46100778194
 06/18  14:00:00,24.0880536086,2.19660569965,2.96863539753,0.0,3.71167865564,13.077,23.3195272013,0.0,21.0077,2.31182720131
 06/18  15:00:00,23.9904216499,2.19660569965,2.8713071482,0.0,3.71167865564,13.077,21.8198516634,0.0,19.50715,2.3127016634
 06/18  16:00:00,24.0150862921,2.19660569965,2.95713167997,0.0,3.71167865564,13.077,24.8209982565,0.0,22.50825,2.31274825653
 06/18  17:00:00,29.7920007731,2.19660569965,3.74099707733,0.0,3.71167865564,18.077,28.9708054875,0.0,25.50935,3.46145548746
 06/18  18:00:00,30.3079864122,2.19660569965,4.25608319152,0.0,3.71167865564,18.077,28.9730291576,0.0,25.50935,3.46367915756
 06/18  19:00:00,29.8068392871,2.19660569965,3.58368554386,0.0,3.71167865564,18.077,29.5471665899,0.0,25.50935,4.03781658987
 06/18  20:00:00,24.1197360553,2.19660569965,1.69321097337,0.0,3.71167865564,13.077,25.3963355498,0.0,22.50825,2.88808554983
 06/18  21:00:00,24.5028324288,2.19660569965,0.945489915963,0.0,3.71167865564,13.077,25.0454657499,0.0,21.0077,4.03776574987
 06/18  22:00:00,23.6382319838,2.19660569965,0.238753648031,0.0,3.71167865564,13.077,21.4677356951,0.0,18.0066,3.46113569513
 06/18  23:00:00,24.51706242,2.19660569965,0.0,0.0,3.71167865564,13.077,4.16667027634,0.0,3.0011,1.16557027634
 06/18  24:00:00,14.0781214186,2.19660569965,0.0,0.0,1.85583932782,5.577,5.36404645645,0.0510264132339,3.0011,2.31192004322
 06/19  01:00:00,9.7865410171,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 06/19  02:00:00,9.80882522766,0.0,0.0,0.0,0.618613109274,5.0,3.59319298696,0.0,3.0011,0.592092986961
 06/19  03:00:00,9.81508583236,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 06/19  04:00:00,9.9613785882,0.0,0.0,0.0,0.618613109274,5.0,3.59314713225,0.0,3.0011,0.592047132249
 06/19  05:00:00,12.6819733155,2.19660569965,0.0,0.0,1.85583932782,5.577,8.28119743556,3.75954743556,4.50165,0.02
 06/19  06:00:00,25.9232820658,2.19660569965,0.0,0.0,3.71167865564,18.077,15.2429066156,0.0,13.50495,1.73795661564
 06/19  07:00:00,26.0235216543,2.19660569965,0.075961022628,0.0,3.71167865564,18.077,25.622172233,0.0,21.0077,4.61447223297
 06/19  08:00:00,21.4721170932,2.19660569965,0.477347119064,0.0,3.71167865564,13.077,19.0447042293,0.0,15.0055,4.03920422932
 06/19  09:00:00,22.2321780446,2.19660569965,1.18115609598,0.0,3.71167865564,13.077,18.4681951008,0.0,15.0055,3.4626951008
 06/19  10:00:00,27.9896811523,2.19660569965,1.90060102125,0.0,3.71167865564,18.077,35.9001469924,0.0,33.0121,2.88804699244
 06/19  11:00:00,30.2520519475,2.19660569965,3.05556052702,0.0,3.71167865564,18.077,43.9774914664,0.0,40.51485,3.46264146641
 06/19  12:00:00,30.6222237873,2.19660569965,4.20762212178,0.0,3.71167865564,18.077,39.4748396471,0.0,36.0132,3.46163964708
 06/19  13:00:00,30.4570695382,2.19660569965,4.33529323973,0.0,3.71167865564,18.077,34.3980232996,0.0,31.51155,2.88647329959
 06/19  14:00:00,24.5788020939,2.19660569965,3.45265001021,0.0,3.71167865564,13.077,23.3191826564,0.0,21.0077,2.3114826564
 06/19  15:00:00,24.5044432712,2.19660569965,3.37131730357,0.0,3.71167865564,13.077,21.8194871613,0.0,19.50715,2.3123371613
 06/19  16:00:00,24.5734847841,2.19660569965,3.47722020245,0.0,3.71167865564,13.077,24.8210285994,0.0,22.50825,2.31277859935
 06/19  17:00:00,30.5241420713,2.19660569965,4.46487729703,0.0,3.71167865564,18.077,28.9704564528,0.0,25.50935,3.46110645277
